fid,id,StopCode,location,stop_id,stop_name,stop_code,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,CenDeg,CatCenDeg,Clossnes,CatClossnes
"7725","1000000000007724","58034","(587984.0970930995, 5038596.910583763)","58034",Chèvremont / No 3250,"58034",,"45.495353","-73.873921",,http://m.stm.info/fr/horaires/arrets/58034/bus,"0",,,"1",,,0.000231481481,"1",1.504198274639,"3"
"7726","1000000000007725","58051","(588087.5014955641, 5038757.371699824)","58051",Chèvremont / Jules-Janvril,"58051",,"45.496784","-73.872569",,http://m.stm.info/fr/horaires/arrets/58051/bus,"0",,,"1",,,0.000231481481,"1",1.481801063624,"2"
"7727","1000000000007726","58052","(588238.0144222035, 5039062.840086532)","58052",Chèvremont / Beaulieu,"58052",,"45.499514","-73.870588",,http://m.stm.info/fr/horaires/arrets/58052/bus,"0",,,"1",,,0.000231481481,"1",1.460061047086,"2"
"7728","1000000000007727","58053","(588358.4627355285, 5039188.32121581)","58053",Chèvremont / Joncaire,"58053",,"45.500628","-73.869024",,http://m.stm.info/fr/horaires/arrets/58053/bus,"0",,,"1",,,0.000231481481,"1",1.438949717486,"2"
"7729","1000000000007728","58058","(588473.1945232667, 5039292.16715021)","58058",Chèvremont / Saint-Malo,"58058",,"45.501548","-73.867537",,http://m.stm.info/fr/horaires/arrets/58058/bus,"0",,,"1",,,0.000231481481,"1",1.418440192571,"2"
"7730","1000000000007729","58035","(588614.9765036189, 5039450.067725948)","58035",Chèvremont / du Triolet,"58035",,"45.502951","-73.865694",,http://m.stm.info/fr/horaires/arrets/58035/bus,"0",,,"1",,,0.000231481481,"1",1.398507101173,"2"
"7731","1000000000007730","58036","(588746.8256158963, 5039370.592102904)","58036",du Triolet / Cherrier,"58036",,"45.502219","-73.864021",,http://m.stm.info/fr/horaires/arrets/58036/bus,"0",,,"1",,,0.000231481481,"1",1.379126478508,"2"
"7732","1000000000007731","58061","(588838.0991642739, 5038878.848665231)","58061",Cherrier / Pierre-Foretier,"58061",,"45.497782","-73.862942",,http://m.stm.info/fr/horaires/arrets/58061/bus,"0",,,"2",,,0.000231481481,"1",1.360275670057,"2"
"7733","1000000000007732","58060","(588811.7482470676, 5038780.579906026)","58060",Cherrier / Léon-Brisebois,"58060",,"45.496901","-73.863297",,http://m.stm.info/fr/horaires/arrets/58060/bus,"0",,,"2",,,0.000231481481,"1",1.341933243226,"2"
"7734","1000000000007733","58037","(588653.9831499981, 5038547.333227497)","58037",Cherrier / Denis,"58037",,"45.494822","-73.865358",,http://m.stm.info/fr/horaires/arrets/58037/bus,"0",,,"2",,,0.000231481481,"1",1.324078906059,"2"
"7735","1000000000007734","58059","(588503.2004543405, 5038372.304457806)","58059",Cherrier / Poudrette,"58059",,"45.493266","-73.867319",,http://m.stm.info/fr/horaires/arrets/58059/bus,"0",,,"2",,,0.000231481481,"1",1.306693432354,"2"
"7736","1000000000007735","58057","(588350.4367403609, 5038231.920712053)","58057",Cherrier / Pierre-Boileau,"58057",,"45.492022","-73.869299",,http://m.stm.info/fr/horaires/arrets/58057/bus,"0",,,"1",,,0.000231481481,"1",1.289758592598,"2"
"7737","1000000000007736","58054","(588191.0226685378, 5038086.0026585935)","58054",Cherrier / Jacques-Bizard,"58054",,"45.490729","-73.871365",,http://m.stm.info/fr/horaires/arrets/58054/bus,"0",,,"2",,,0.000231481481,"1",1.273257090213,"2"
"7738","1000000000007737","58050","(587701.124831448, 5038378.602766304)","58050",Chèvremont / Jacques-Bizard,"58050",,"45.493424","-73.877581",,http://m.stm.info/fr/horaires/arrets/58050/bus,"0",,,"2",,,0.000231481481,"1",1.257172502625,"2"
"7739","1000000000007738","58044","(587596.0281283173, 5038282.240164941)","58044",Chèvremont / Lacombe,"58044",,"45.492570","-73.878943",,http://m.stm.info/fr/horaires/arrets/58044/bus,"0",,,"2",,,0.000231481481,"1",1.241489226748,"2"
"7740","1000000000007739","58042","(587478.8384692827, 5038184.155226554)","58042",Chèvremont / Ouimet,"58042",,"45.491702","-73.880460",,http://m.stm.info/fr/horaires/arrets/58042/bus,"0",,,"2",,,0.000231481481,"1",1.226192428502,"2"
"7741","1000000000007740","58040","(587393.8626304056, 5038112.855999594)","58040",Chèvremont / de Tonty,"58040",,"45.491071","-73.881560",,http://m.stm.info/fr/horaires/arrets/58040/bus,"0",,,"2",,,0.000231481481,"1",1.211267996007,"2"
"7742","1000000000007741","58039","(587298.1408511617, 5038032.963557016)","58039",Chèvremont / de l'Église,"58039",,"45.490364","-73.882799",,http://m.stm.info/fr/horaires/arrets/58039/bus,"0",,,"2",,,0.000231481481,"1",1.196702496168,"2"
"7743","1000000000007742","58066","(587420.3697647868, 5037808.872608641)","58066",Centre socioculturel (de l'Église / No 490),"58066",,"45.488332","-73.881275",,http://m.stm.info/fr/horaires/arrets/58066/bus,"0",,,"1",,,0.000231481481,"1",1.182483134342,"2"
"7744","1000000000007743","58046","(587590.0564475209, 5037606.78049361)","58046",de l'Église / Cherrier,"58046",,"45.486492","-73.879140",,http://m.stm.info/fr/horaires/arrets/58046/bus,"0",,,"2",,,0.000231481481,"1",1.168597716856,"2"
"7745","1000000000007744","58048","(587756.2336149825, 5037745.998785073)","58048",Cherrier / Dollard,"58048",,"45.487724","-73.876989",,http://m.stm.info/fr/horaires/arrets/58048/bus,"0",,,"1",,,0.000231481481,"1",1.155034616133,"2"
"7746","1000000000007745","58063","(587838.811206045, 5037832.381378183)","58063",Cherrier / des Prés,"58063",,"45.488491","-73.875917",,http://m.stm.info/fr/horaires/arrets/58063/bus,"0",,,"1",,,0.000231481481,"1",1.141782738212,"2"
"7747","1000000000007746","58055","(588113.877713026, 5037997.357941086)","58055",Cherrier / Lachapelle,"58055",,"45.489941","-73.872368",,http://m.stm.info/fr/horaires/arrets/58055/bus,"0",,,"1",,,0.000347222222,"2",1.128831492489,"2"
"7748","1000000000007747","58117","(588729.3358189036, 5037407.097404696)","58117",Jacques-Bizard / Gouin,"58117",,"45.484551","-73.864600",,http://m.stm.info/fr/horaires/arrets/58117/bus,"0",,,"1",,,0.000231481481,"1",1.116182559824,"2"
"7749","1000000000007748","58265","(588942.0184611768, 5037070.527887146)","58265",de Pierrefonds / Jacques-Bizard,"58265",,"45.481495","-73.861940",,http://m.stm.info/fr/horaires/arrets/58265/bus,"0",,,"1",,,0.000231481481,"1",1.103813956972,"2"
"7750","1000000000007749","58126","(588978.9566334332, 5036990.267917605)","58126",Jacques-Bizard / Labelle,"58126",,"45.480768","-73.861482",,http://m.stm.info/fr/horaires/arrets/58126/bus,"0",,,"1",,,0.000231481481,"1",1.091716466927,"2"
"7751","1000000000007750","58128","(589072.0606444622, 5036786.018277529)","58128",Jacques-Bizard / Fernand,"58128",,"45.478918","-73.860328",,http://m.stm.info/fr/horaires/arrets/58128/bus,"0",,,"1",,,0.000231481481,"1",1.079881272364,"2"
"7752","1000000000007751","58300","(589162.180818612, 5036588.616913456)","58300",Jacques-Bizard / Highland,"58300",,"45.477130","-73.859211",,http://m.stm.info/fr/horaires/arrets/58300/bus,"0",,,"1",,,0.000231481481,"1",1.068299934209,"2"
"7753","1000000000007752","58131","(589316.6596335309, 5036274.79029261)","58131",Jacques-Bizard / Oakwood,"58131",,"45.474286","-73.857292",,http://m.stm.info/fr/horaires/arrets/58131/bus,"0",,,"1",,,0.000231481481,"1",1.05696437157,"2"
"7754","1000000000007753","57844","(589393.0403785412, 5036164.869311173)","57844",Sommerset / Nisko,"57844",,"45.473287","-73.856335",,http://m.stm.info/fr/horaires/arrets/57844/bus,"0",,,"2",,,0.000231481481,"1",1.045866842936,"2"
"7755","1000000000007754","57846","(589495.8667674535, 5036020.768014374)","57846",Sommerset / Garland,"57846",,"45.471977","-73.855046",,http://m.stm.info/fr/horaires/arrets/57846/bus,"0",,,"2",,,0.000231481481,"1",1.034999928542,"2"
"7756","1000000000007755","57848","(589686.4501856063, 5035754.023177586)","57848",Sommerset / Chapleau,"57848",,"45.469552","-73.852657",,http://m.stm.info/fr/horaires/arrets/57848/bus,"0",,,"2",,,0.000231481481,"1",1.024356513829,"2"
"7757","1000000000007756","57850","(589838.311487642, 5035544.400610175)","57850",Sommerset / Roosevelt,"57850",,"45.467646","-73.850753",,http://m.stm.info/fr/horaires/arrets/57850/bus,"0",,,"2",,,0.000231481481,"1",1.013929773907,"2"
"7758","1000000000007757","57832","(589953.8148305471, 5035384.597674153)","57832",Sommerset / de Salaberry,"57832",,"45.466193","-73.849305",,http://m.stm.info/fr/horaires/arrets/57832/bus,"0",,,"2",,,0.000231481481,"1",1.003713158965,"2"
"7759","1000000000007758","57838","(590154.3511686985, 5035494.924241825)","57838",de Salaberry / Walworth,"57838",,"45.467160","-73.846720",,http://m.stm.info/fr/horaires/arrets/57838/bus,"0",,,"1",,,0.000347222222,"2",1.695860772849,"3"
"7760","1000000000007759","57839","(590540.1065735187, 5035789.604090463)","57839",de Salaberry / Devon,"57839",,"45.469762","-73.841732",,http://m.stm.info/fr/horaires/arrets/57839/bus,"0",,,"1",,,0.000347222222,"2",1.667337622186,"3"
"7761","1000000000007760","57840","(590771.2554139795, 5035965.730584188)","57840",De Salaberry / Boyer,"57840",,"45.471317","-73.838743",,http://m.stm.info/fr/horaires/arrets/57840/bus,"0",,,"1",,,0.000231481481,"1",1.639761260614,"3"
"7762","1000000000007761","57841","(591050.145080215, 5036175.227022616)","57841",de Salaberry / Saint-Jean,"57841",,"45.473166","-73.835137",,http://m.stm.info/fr/horaires/arrets/57841/bus,"0",,,"1",,,0.000347222222,"2",1.639828093391,"3"
"7763","1000000000007762","57628","(591619.2394756228, 5035616.347032927)","57628",Brunswick / Revcon,"57628",,"45.468062","-73.827962",,http://m.stm.info/fr/horaires/arrets/57628/bus,"0",,,"1",,,0.000347222222,"2",1.984653449842,"4"
"7764","1000000000007763","57640","(591886.7915381765, 5035819.826132743)","57640",Brunswick / Selkirk,"57640",,"45.469858","-73.824502",,http://m.stm.info/fr/horaires/arrets/57640/bus,"0",,,"1",,,0.000231481481,"1",1.945753911321,"4"
"7765","1000000000007764","57645","(592006.0560823116, 5035908.356555351)","57645",Brunswick / Ellingham,"57645",,"45.470639","-73.822960",,http://m.stm.info/fr/horaires/arrets/57645/bus,"0",,,"1",,,0.000231481481,"1",1.908349934424,"4"
"7766","1000000000007765","57775","(592250.3820214194, 5036089.287738954)","57775",Brunswick / No 195,"57775",,"45.472235","-73.819801",,http://m.stm.info/fr/horaires/arrets/57775/bus,"0",,,"1",,,0.000231481481,"1",1.872356896612,"4"
"7767","1000000000007766","57776","(592525.9427210047, 5036293.024127767)","57776",Brunswick / Hewitt,"57776",,"45.474032","-73.816238",,http://m.stm.info/fr/horaires/arrets/57776/bus,"0",,,"1",,,0.000347222222,"2",1.837696441363,"4"
"7768","1000000000007767","57985","(592733.4431102886, 5036519.88100547)","57985",Tecumseh / Brunswick,"57985",,"45.476046","-73.813541",,http://m.stm.info/fr/horaires/arrets/57985/bus,"0",,,"1",,,0.000231481481,"1",1.804311321151,"4"
"7769","1000000000007768","57672","(592620.2042976986, 5036697.447246178)","57672",Tecumseh / Labrosse,"57672",,"45.477659","-73.814956",,http://m.stm.info/fr/horaires/arrets/57672/bus,"0",,,"1",,,0.000231481481,"1",1.772117561353,"3"
"7770","1000000000007769","57892","(592502.4505747918, 5036868.837261643)","57892",Tecumseh / Thornhill,"57892",,"45.479217","-73.816430",,http://m.stm.info/fr/horaires/arrets/57892/bus,"0",,,"1",,,0.000231481481,"1",1.741052508663,"3"
"7771","1000000000007770","57890","(592352.6031323681, 5037075.538011143)","57890",Tecumseh / de Salaberry,"57890",,"45.481097","-73.818308",,http://m.stm.info/fr/horaires/arrets/57890/bus,"0",,,"1",,,0.000231481481,"1",1.711057827317,"3"
"7772","1000000000007771","57899","(592821.8377375776, 5037240.692715545)","57899",De Salaberry / D'Iberville,"57899",,"45.482521","-73.812274",,http://m.stm.info/fr/horaires/arrets/57899/bus,"0",,,"1",,,0.000347222222,"2",1.72686494765,"3"
"7773","1000000000007772","57903","(592992.557573355, 5037224.772775191)","57903",de Salaberry / Hôtel-de-Ville,"57903",,"45.482355","-73.810093",,http://m.stm.info/fr/horaires/arrets/57903/bus,"0",,,"1",,,0.000231481481,"1",1.697352975249,"3"
"7774","1000000000007773","57941","(593142.3357866567, 5037297.999033824)","57941",de Salaberry / Hôtel-de-Ville,"57941",,"45.482994","-73.808163",,http://m.stm.info/fr/horaires/arrets/57941/bus,"0",,,"1",,,0.000347222222,"2",1.668832767777,"3"
"7775","1000000000007774","57919","(593284.4710138976, 5037469.790803907)","57919",Lake / de Salaberry,"57919",,"45.484521","-73.806312",,http://m.stm.info/fr/horaires/arrets/57919/bus,"0",,,"1",,,0.000231481481,"1",1.641255158222,"3"
"7776","1000000000007775","57908","(593208.0028693567, 5037876.691210336)","57908",Lake / Hyman,"57908",,"45.488193","-73.807213",,http://m.stm.info/fr/horaires/arrets/57908/bus,"0",,,"1",,,0.000231481481,"1",1.614574176699,"3"
"7777","1000000000007776","57916","(593381.7037514921, 5038000.839124159)","57916",Hyman / Lisbonne,"57916",,"45.489287","-73.804967",,http://m.stm.info/fr/horaires/arrets/57916/bus,"0",,,"1",,,0.000231481481,"1",1.588746794733,"3"
"7778","1000000000007777","57925","(593523.6656487348, 5038088.293599544)","57925",Hyman / des Sources,"57925",,"45.490055","-73.803134",,http://m.stm.info/fr/horaires/arrets/57925/bus,"0",,,"1",,,0.000231481481,"1",1.563732693705,"3"
"7779","1000000000007778","57933","(593873.4370254762, 5037841.602480395)","57933",de Salaberry / Davignon,"57933",,"45.487788","-73.798706",,http://m.stm.info/fr/horaires/arrets/57933/bus,"0",,,"1",,,0.000578703704,"4",2.311001216259,"5"
"7780","1000000000007779","57943","(593970.4412295298, 5037856.83282829)","57943",Davignon / de Salaberry,"57943",,"45.487912","-73.797462",,http://m.stm.info/fr/horaires/arrets/57943/bus,"0",,,"1",,,0.000231481481,"1",2.258305647101,"5"
"7781","1000000000007780","57949","(594094.766074963, 5037608.449656916)","57949",Davignon / Fountain,"57949",,"45.485660","-73.795919",,http://m.stm.info/fr/horaires/arrets/57949/bus,"0",,,"1",,,0.000231481481,"1",2.207959637349,"5"
"7782","1000000000007781","57984","(594179.9229734244, 5037543.498162865)","57984",Davignon / Thornton,"57984",,"45.485064","-73.794842",,http://m.stm.info/fr/horaires/arrets/57984/bus,"0",,,"1",,,0.000347222222,"2",2.159809472684,"5"
"7783","1000000000007782","57952","(594351.0251229247, 5037496.72922775)","57952",Brunswick / Davignon,"57952",,"45.484620","-73.792662",,http://m.stm.info/fr/horaires/arrets/57952/bus,"0",,,"1",,,0.000462962963,"3",2.129166929167,"4"
"7784","1000000000007783","57958","(594520.6929254483, 5037623.2929795515)","57958",Brunswick / Deacon,"57958",,"45.485736","-73.790467",,http://m.stm.info/fr/horaires/arrets/57958/bus,"0",,,"1",,,0.000231481481,"1",2.084434258234,"4"
"7785","1000000000007784","57972","(594639.4332359096, 5037705.645019903)","57972",Brunswick / Spring Garden,"57972",,"45.486461","-73.788932",,http://m.stm.info/fr/horaires/arrets/57972/bus,"0",,,"1",,,0.000231481481,"1",2.041542529586,"4"
"7786","1000000000007785","57970","(594682.4604802144, 5037998.543971348)","57970",Spring Garden / Fabre,"57970",,"45.489091","-73.788325",,http://m.stm.info/fr/horaires/arrets/57970/bus,"0",,,"1",,,0.000231481481,"1",2.000380390476,"4"
"7787","1000000000007786","57966","(594629.2038581704, 5038259.766041541)","57966",Spring Garden / Stonecrest,"57966",,"45.491449","-73.788956",,http://m.stm.info/fr/horaires/arrets/57966/bus,"0",,,"1",,,0.000231481481,"1",1.960845291169,"4"
"7788","1000000000007787","57963","(594592.6949915601, 5038478.236790948)","57963",Spring Garden / Kingsley,"57963",,"45.493420","-73.789381",,http://m.stm.info/fr/horaires/arrets/57963/bus,"0",,,"1",,,0.000231481481,"1",1.922842631892,"4"
"7789","1000000000007788","57961","(594512.3024092466, 5038715.1596981445)","57961",Spring Garden / Hyman,"57961",,"45.495563","-73.790364",,http://m.stm.info/fr/horaires/arrets/57961/bus,"0",,,"1",,,0.000231481481,"1",1.886285007103,"4"
"7790","1000000000007789","60445","(594888.4062841389, 5038944.856855249)","60445",Hyman / Sunnybrooke,"60445",,"45.497579","-73.785507",,http://m.stm.info/fr/horaires/arrets/60445/bus,"0",,,"1",,,0.000462962963,"3",2.033567600526,"4"
"7791","1000000000007790","60416","(595038.3605997404, 5039048.80276408)","60416",Hyman / Woodside,"60416",,"45.498494","-73.783568",,http://m.stm.info/fr/horaires/arrets/60416/bus,"0",,,"1",,,0.000231481481,"1",1.99279840244,"4"
"7792","1000000000007791","60418","(595400.3216442275, 5039311.876643449)","60418",Hyman / Cérès,"60418",,"45.500812","-73.778885",,http://m.stm.info/fr/horaires/arrets/60418/bus,"0",,,"2",,,0.000231481481,"1",1.953631767172,"4"
"7793","1000000000007792","60636","(595515.7497395576, 5039280.407024295)","60636",Cérès / Cloverdale,"60636",,"45.500513","-73.777414",,http://m.stm.info/fr/horaires/arrets/60636/bus,"0",,,"1",,,0.000231481481,"1",1.915975025322,"4"
"7794","1000000000007793","60419","(595084.8876176281, 5039490.329388563)","60419",Gare Sunnybrooke,"60419",,"45.502461","-73.782887",,http://m.stm.info/fr/horaires/arrets/60419/bus,"0",,,"1",,,0.000231481481,"1",1.879742517279,"4"
"7795","1000000000007794","60420","(594768.1830254891, 5039474.759122717)","60420",Cérès / Sunnybrooke,"60420",,"45.502364","-73.786943",,http://m.stm.info/fr/horaires/arrets/60420/bus,"0",,,"1",,,0.000231481481,"1",1.844854942719,"4"
"7796","1000000000007795","57967","(594628.3904854322, 5039376.195398923)","57967",Spring Garden / Andras,"57967",,"45.501496","-73.788751",,http://m.stm.info/fr/horaires/arrets/57967/bus,"0",,,"1",,,0.000231481481,"1",1.811238781227,"4"
"7797","1000000000007796","57959","(594483.734114148, 5039179.99667618)","57959",Spring Garden / Sunshine,"57959",,"45.499750","-73.790640",,http://m.stm.info/fr/horaires/arrets/57959/bus,"0",,,"1",,,0.000231481481,"1",1.77882577512,"3"
"7798","1000000000007797","57950","(594231.6078427826, 5039192.540378813)","57950",Sunshine / Iroquois,"57950",,"45.499897","-73.793864",,http://m.stm.info/fr/horaires/arrets/57950/bus,"0",,,"1",,,0.000231481481,"1",1.747552466838,"3"
"7799","1000000000007798","57939","(593961.1809350677, 5039091.364963183)","57939",Sunshine / Forest,"57939",,"45.499023","-73.797344",,http://m.stm.info/fr/horaires/arrets/57939/bus,"0",,,"1",,,0.000231481481,"1",1.717359784273,"3"
"7800","1000000000007799","57934","(593809.0364797818, 5038887.180948656)","57934",Sunshine / de la Madeleine,"57934",,"45.497206","-73.799330",,http://m.stm.info/fr/horaires/arrets/57934/bus,"0",,,"1",,,0.000231481481,"1",1.688192668372,"3"
"7801","1000000000007800","57927","(593615.0229235662, 5038618.148180649)","57927",Sunshine / Sunnydale,"57927",,"45.494811","-73.801864",,http://m.stm.info/fr/horaires/arrets/57927/bus,"0",,,"1",,,0.000231481481,"1",1.659999738038,"3"
"7802","1000000000007801","57911","(593231.3165992991, 5038490.870074615)","57911",Sunnydale / des Sources,"57911",,"45.493717","-73.806798",,http://m.stm.info/fr/horaires/arrets/57911/bus,"0",,,"1",,,0.000231481481,"1",1.63273298807,"3"
"7803","1000000000007802","57905","(593070.9234683587, 5038687.507391933)","57905",des Sources / Roger-Pilon,"57905",,"45.495508","-73.808813",,http://m.stm.info/fr/horaires/arrets/57905/bus,"0",,,"1",,,0.000347222222,"2",2.087642918444,"4"
"7804","1000000000007803","58000","(592857.2316497315, 5038990.591479228)","58000",des Sources / 14e Rue,"58000",,"45.498264","-73.811490",,http://m.stm.info/fr/horaires/arrets/58000/bus,"0",,,"1",,,0.000231481481,"1",2.044699569396,"4"
"7805","1000000000007804","57893","(592537.682113514, 5039447.022918241)","57893",des Sources / Anselme-Lavigne,"57893",,"45.502414","-73.815493",,http://m.stm.info/fr/horaires/arrets/57893/bus,"0",,,"1",,,0.000231481481,"1",2.023840035898,"4"
"7806","1000000000007805","58205","(592360.0769032616, 5039701.3175045885)","58205",des Sources / Ross,"58205",,"45.504726","-73.817718",,http://m.stm.info/fr/horaires/arrets/58205/bus,"0",,,"1",,,0.000231481481,"1",1.983321048686,"4"
"7807","1000000000007806","58198","(592207.2587907801, 5039918.088867128)","58198",des Sources / de Pierrefonds,"58198",,"45.506697","-73.819633",,http://m.stm.info/fr/horaires/arrets/58198/bus,"0",,,"1",,,0.000231481481,"1",1.944392664956,"4"
"7808","1000000000007807","58032","(592771.0338373203, 5040290.766675677)","58032",Gare Roxboro-Pierrefonds,"58032",,"45.509976","-73.812347",,http://m.stm.info/fr/horaires/arrets/58032/bus,"0",,,"1",,,0.000231481481,"1",1.887726338069,"4"
"7809","1000000000007808","58201","(592196.0780930762, 5039886.699593127)","58201",des Sources / de Pierrefonds,"58201",,"45.506416","-73.819782",,http://m.stm.info/fr/horaires/arrets/58201/bus,"0",,,"1",,,0.000231481481,"1",1.763285931528,"3"
"7810","1000000000007809","58206","(592325.1961486575, 5039703.4710222725)","58206",des Sources / Ross,"58206",,"45.504750","-73.818164",,http://m.stm.info/fr/horaires/arrets/58206/bus,"0",,,"1",,,0.000231481481,"1",1.732448900782,"3"
"7811","1000000000007810","57894","(592498.5758058742, 5039454.78036269)","57894",des Sources / Anselme-Lavigne,"57894",,"45.502489","-73.815992",,http://m.stm.info/fr/horaires/arrets/57894/bus,"0",,,"1",,,0.000231481481,"1",1.70267191161,"3"
"7812","1000000000007811","58001","(592819.323581726, 5038996.36456643)","58001",des Sources / 14e Rue,"58001",,"45.498321","-73.811974",,http://m.stm.info/fr/horaires/arrets/58001/bus,"0",,,"1",,,0.000231481481,"1",1.654681143299,"3"
"7813","1000000000007812","57906","(593032.5346717911, 5038693.938845139)","57906",des Sources / Roger-Pilon,"57906",,"45.495571","-73.809303",,http://m.stm.info/fr/horaires/arrets/57906/bus,"0",,,"1",,,0.000347222222,"2",1.627578005557,"3"
"7814","1000000000007813","57913","(593278.0766207718, 5038510.233182052)","57913",Sunnydale / Glenmore,"57913",,"45.493885","-73.806196",,http://m.stm.info/fr/horaires/arrets/57913/bus,"0",,,"1",,,0.000231481481,"1",1.601384861293,"3"
"7815","1000000000007814","57928","(593597.3989694427, 5038605.106376405)","57928",Sunnydale / Sunshine,"57928",,"45.494696","-73.802092",,http://m.stm.info/fr/horaires/arrets/57928/bus,"0",,,"1",,,0.000231481481,"1",1.576021433772,"3"
"7816","1000000000007815","57929","(593804.646217371, 5038783.550120175)","57929",Sunshine / Cadman,"57929",,"45.496274","-73.799406",,http://m.stm.info/fr/horaires/arrets/57929/bus,"0",,,"1",,,0.000231481481,"1",1.551448913437,"3"
"7817","1000000000007816","57940","(593946.7590526794, 5039068.146869045)","57940",Sunshine / Forest,"57940",,"45.498816","-73.797533",,http://m.stm.info/fr/horaires/arrets/57940/bus,"0",,,"1",,,0.000231481481,"1",1.527630873968,"3"
"7818","1000000000007817","57954","(594273.9561541487, 5039187.7314939685)","57954",Sunshine / Burke,"57954",,"45.499848","-73.793323",,http://m.stm.info/fr/horaires/arrets/57954/bus,"0",,,"1",,,0.000231481481,"1",1.504533092107,"3"
"7819","1000000000007818","57960","(594500.6442927228, 5039198.697549088)","57960",Spring Garden / Sunshine,"57960",,"45.499916","-73.790420",,http://m.stm.info/fr/horaires/arrets/57960/bus,"0",,,"1",,,0.000231481481,"1",1.482123383591,"2"
"7820","1000000000007819","57968","(594614.9628294499, 5039349.434757608)","57968",Spring Garden / Andras,"57968",,"45.501257","-73.788928",,http://m.stm.info/fr/horaires/arrets/57968/bus,"0",,,"1",,,0.000231481481,"1",1.460371453527,"2"
"7821","1000000000007820","60421","(594746.6598524952, 5039445.986830363)","60421",Sunnybrooke / Cérès,"60421",,"45.502108","-73.787224",,http://m.stm.info/fr/horaires/arrets/60421/bus,"0",,,"1",,,0.000462962963,"3",2.012842320258,"4"
"7822","1000000000007821","60422","(595085.50888532, 5039475.115055069)","60422",Gare Sunnybrooke,"60422",,"45.502324","-73.782882",,http://m.stm.info/fr/horaires/arrets/60422/bus,"0",,,"1",,,0.000231481481,"1",1.972822631048,"4"
"7823","1000000000007822","60637","(595492.8326072535, 5039317.728728131)","60637",Cérès / Hyman,"60637",,"45.500852","-73.777700",,http://m.stm.info/fr/horaires/arrets/60637/bus,"0",,,"1",,,0.000231481481,"1",1.934363276158,"4"
"7824","1000000000007823","60423","(595383.5478057794, 5039284.396660584)","60423",Hyman / Cérès,"60423",,"45.500567","-73.779105",,http://m.stm.info/fr/horaires/arrets/60423/bus,"0",,,"2",,,0.000231481481,"1",1.897374746334,"4"
"7825","1000000000007824","60424","(595045.7672110038, 5039070.583759287)","60424",Hyman / Woodside,"60424",,"45.498689","-73.783469",,http://m.stm.info/fr/horaires/arrets/60424/bus,"0",,,"1",,,0.000231481481,"1",1.861774250177,"4"
"7826","1000000000007825","57976","(594849.5689211953, 5038934.379880618)","57976",Hyman / Sunnybrooke,"57976",,"45.497490","-73.786006",,http://m.stm.info/fr/horaires/arrets/57976/bus,"0",,,"1",,,0.000347222222,"2",1.862233840123,"4"
"7827","1000000000007826","57964","(594588.3857110532, 5038758.976715427)","57964",Hyman / Maisonneuve,"57964",,"45.495947","-73.789382",,http://m.stm.info/fr/horaires/arrets/57964/bus,"0",,,"1",,,0.000347222222,"2",1.827923955733,"4"
"7828","1000000000007827","57962","(594576.7330532023, 5038500.220608782)","57962",Spring Garden / Kingsley,"57962",,"45.493620","-73.789581",,http://m.stm.info/fr/horaires/arrets/57962/bus,"0",,,"1",,,0.000231481481,"1",1.794855453918,"4"
"7829","1000000000007828","57965","(594610.6498812786, 5038277.376959145)","57965",Spring Garden / Stonecrest,"57965",,"45.491610","-73.789190",,http://m.stm.info/fr/horaires/arrets/57965/bus,"0",,,"1",,,0.000231481481,"1",1.762962159245,"3"
"7830","1000000000007829","57969","(594668.5136729744, 5038021.558074537)","57969",Spring Garden / Fabre,"57969",,"45.489300","-73.788499",,http://m.stm.info/fr/horaires/arrets/57969/bus,"0",,,"1",,,0.000231481481,"1",1.732182517717,"3"
"7831","1000000000007830","57971","(594651.0659969551, 5037773.937996291)","57971",Spring Garden / Brunswick,"57971",,"45.487074","-73.788770",,http://m.stm.info/fr/horaires/arrets/57971/bus,"0",,,"1",,,0.000231481481,"1",1.702459200273,"3"
"7832","1000000000007831","57956","(594493.5627974134, 5037623.773552847)","57956",Brunswick / Deacon,"57956",,"45.485744","-73.790814",,http://m.stm.info/fr/horaires/arrets/57956/bus,"0",,,"1",,,0.000231481481,"1",1.673738746413,"3"
"7833","1000000000007832","57951","(594289.2724831665, 5037481.244606733)","57951",Brunswick / Davignon,"57951",,"45.484489","-73.793455",,http://m.stm.info/fr/horaires/arrets/57951/bus,"0",,,"1",,,0.000462962963,"3",2.382475077592,"5"
"7834","1000000000007833","57983","(594205.8809737638, 5037548.2213451415)","57983",Davignon / Thornton,"57983",,"45.485103","-73.794509",,http://m.stm.info/fr/horaires/arrets/57983/bus,"0",,,"1",,,0.000231481481,"1",2.326509070716,"5"
"7835","1000000000007834","57948","(594115.4268218155, 5037601.536455321)","57948",Davignon / Fountain,"57948",,"45.485595","-73.795656",,http://m.stm.info/fr/horaires/arrets/57948/bus,"0",,,"1",,,0.000231481481,"1",2.273112077253,"5"
"7836","1000000000007835","57942","(593964.6668622077, 5037887.527013919)","57942",Davignon / de Salaberry,"57942",,"45.488189","-73.797530",,http://m.stm.info/fr/horaires/arrets/57942/bus,"0",,,"1",,,0.000231481481,"1",2.222111177446,"5"
